mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
raefsky4.mat,79,1e-06,7900,3319,23,85,8.962070498018871e-07,True,0.456660015,1759.728599233201,19779,1.0759493670886076
raefsky4.mat,79,1e-06,7900,18415,1,79,9.010654943591591e-07,True,0.408297184,366.7256077538111,19779,1.0
raefsky4.mat,79,1e-06,7900,14222,35,82,8.805904419825988e-07,True,0.41425768,806.1692479873067,19779,1.0379746835443038
raefsky4.mat,79,1e-06,7900,2783,40,85,8.430080002156147e-07,True,0.427610904,2016.9174266811135,19779,1.0759493670886076
raefsky4.mat,79,1e-06,7900,8965,19,95,7.350749801288032e-07,True,0.474945388,457.841633884837,19779,1.2025316455696202
raefsky4.mat,79,1e-06,7900,16842,74,86,4.2681734572843665e-07,True,0.428730846,573.7196583962088,19779,1.0886075949367089
raefsky4.mat,79,1e-06,7900,19303,25,80,9.422034805429082e-07,True,0.399453396,368.8019737375647,19779,1.0126582278481013
raefsky4.mat,79,1e-06,7900,4100,71,86,6.622037189589071e-07,True,0.433140606,660.2416231948707,19779,1.0886075949367089
raefsky4.mat,79,1e-06,7900,9039,64,84,8.715919996563922e-07,True,0.42011232,601.3263127381827,19779,1.0632911392405062
raefsky4.mat,79,1e-06,7900,18835,56,82,9.949649346357466e-07,True,0.431561471,724.1527521058549,19779,1.0379746835443038
raefsky4.mat,79,1e-06,7900,18071,48,89,6.416712723296423e-07,True,0.454481081,915.2700690516474,19779,1.1265822784810127
raefsky4.mat,79,1e-06,7900,2159,11,131,9.947809458024362e-07,True,0.639638971,1358.5399325530993,19779,1.6582278481012658
raefsky4.mat,79,1e-06,7900,5987,31,82,8.053449782751527e-07,True,0.405139743,452.0424398425319,19779,1.0379746835443038
raefsky4.mat,79,1e-06,7900,7886,55,84,7.046529779329442e-07,True,0.423553568,589.1616916009752,19779,1.0632911392405062
raefsky4.mat,79,1e-06,7900,803,69,84,6.675194277701836e-07,True,0.421583851,936.3349500355664,19779,1.0632911392405062
raefsky4.mat,79,1e-06,7900,698,26,90,9.478961896503083e-07,True,0.449540308,1478.226749529805,19779,1.139240506329114
raefsky4.mat,79,1e-06,7900,7155,31,80,9.259879683333747e-07,True,0.404041928,749.9058738040655,19779,1.0126582278481013
