mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
tmt_sym.mat,237,1e-06,23700,449151,206,243,9.377900299079614e-07,True,9.058714477,4.472128937831485,726713,1.0253164556962024
tmt_sym.mat,237,1e-06,23700,232479,66,413,9.411596943825309e-07,True,15.014919657,4.472148056865678,726713,1.7426160337552743
tmt_sym.mat,237,1e-06,23700,368763,64,421,9.720470178688624e-07,True,15.252390387,4.4721241863804995,726713,1.7763713080168777
tmt_sym.mat,237,1e-06,23700,29588,13,1422,9.774967688425118e-07,True,50.924120557,4.472139446972188,726713,6.0
tmt_sym.mat,237,1e-06,23700,256161,155,241,9.969171554777882e-07,True,8.944372999,4.472137301135177,726713,1.0168776371308017
tmt_sym.mat,237,1e-06,23700,223315,147,243,7.449181431385627e-07,True,9.215446126,4.472127471739709,726713,1.0253164556962024
tmt_sym.mat,237,1e-06,23700,40165,17,1180,9.55980857842022e-07,True,40.837497594,4.472135888374048,726713,4.9789029535864975
tmt_sym.mat,237,1e-06,23700,229325,83,268,8.691980796838073e-07,True,10.038685557,4.472134249023908,726713,1.130801687763713
tmt_sym.mat,237,1e-06,23700,75426,65,418,9.045710101958363e-07,True,15.012461221,4.472125679122773,726713,1.7637130801687764
tmt_sym.mat,237,1e-06,23700,68798,202,243,7.323068272629867e-07,True,9.038601613,4.47213015066234,726713,1.0253164556962024
tmt_sym.mat,237,1e-06,23700,455337,175,244,9.69378643957678e-07,True,9.116452044,4.4721292643759725,726713,1.029535864978903
tmt_sym.mat,237,1e-06,23700,622035,236,239,8.202351566783444e-07,True,9.097490454,4.472119028453382,726713,1.0084388185654007
tmt_sym.mat,237,1e-06,23700,151658,97,246,9.746795642908128e-07,True,9.256785183,4.47213788758622,726713,1.0379746835443038
tmt_sym.mat,237,1e-06,23700,401389,151,241,7.660822145383357e-07,True,8.968224963,4.47213211659875,726713,1.0168776371308017
tmt_sym.mat,237,1e-06,23700,390554,89,249,8.67878112642034e-07,True,9.394738925,4.4721361349518025,726713,1.0506329113924051
tmt_sym.mat,237,1e-06,23700,201,36,573,9.91131801393288e-07,True,20.410172977,4.5628476068444055,726713,2.4177215189873418
