mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
gridgena.mat,1434,1e-06,143400,2397,514,1725,9.612494189502089e-07,True,2.82436319,14311.013941716366,48962,1.202928870292887
gridgena.mat,1434,1e-06,143400,32735,291,1642,9.843517590831143e-07,True,2.680650865,14311.013941716461,48962,1.1450488145048814
gridgena.mat,1434,1e-06,143400,6918,1081,1594,9.49273833564206e-07,True,2.613160236,14311.01394171646,48962,1.1115760111576012
gridgena.mat,1434,1e-06,143400,42697,1301,1563,9.455722773417107e-07,True,2.569901759,14311.01394171646,48962,1.0899581589958158
gridgena.mat,1434,1e-06,143400,16796,912,1740,9.477064055296317e-07,True,2.830727608,14311.013941716208,48962,1.213389121338912
gridgena.mat,1434,1e-06,143400,19584,8,1690,9.912755436327752e-07,True,2.788185214,14311.013941716337,48962,1.1785216178521618
gridgena.mat,1434,1e-06,143400,41167,174,1611,9.563593351392813e-07,True,2.628535574,14311.013941716461,48962,1.1234309623430963
gridgena.mat,1434,1e-06,143400,38579,984,1612,9.626413202034068e-07,True,2.646960054,16233.15335247032,48962,1.1241283124128312
gridgena.mat,1434,1e-06,143400,36467,306,1612,9.974026836366732e-07,True,2.666115554,14311.01394171646,48962,1.1241283124128312
gridgena.mat,1434,1e-06,143400,35525,709,1690,9.55952719139683e-07,True,2.801433776,14311.013941716208,48962,1.1785216178521618
gridgena.mat,1434,1e-06,143400,33334,1196,1595,9.847453346714851e-07,True,2.618270791,14311.013941716461,48962,1.112273361227336
gridgena.mat,1434,1e-06,143400,14697,854,1572,9.678871289051409e-07,True,2.581224301,14311.01394171633,48962,1.096234309623431
gridgena.mat,1434,1e-06,143400,17757,1410,1484,9.913484826036391e-07,True,2.509195618,14311.013941716335,48962,1.0348675034867503
gridgena.mat,1434,1e-06,143400,40944,476,1650,9.798097575249415e-07,True,2.728411169,14311.013941716365,48962,1.1506276150627615
gridgena.mat,1434,1e-06,143400,14156,864,1600,9.78638713934042e-07,True,2.650158776,14311.013941716337,48962,1.1157601115760112
gridgena.mat,1434,1e-06,143400,26122,136,1621,9.928842450902333e-07,True,2.693350913,14311.013941716208,48962,1.1304044630404464
gridgena.mat,1434,1e-06,143400,38700,1137,1570,9.39812971853502e-07,True,2.601518822,14311.01394171646,48962,1.094839609483961
gridgena.mat,1434,1e-06,143400,26792,718,1699,9.40996957419086e-07,True,2.802892988,14311.013941716394,48962,1.1847977684797768
gridgena.mat,1434,1e-06,143400,305,188,1596,9.990350593288717e-07,True,2.623548395,13112.029035303096,48962,1.112970711297071
gridgena.mat,1434,1e-06,143400,7499,498,1619,9.319986277994971e-07,True,2.697766464,14311.013941716334,48962,1.1290097629009763
gridgena.mat,1434,1e-06,143400,44084,556,1608,9.47682949421587e-07,True,2.619590737,7838.530477072853,48962,1.1213389121338913
gridgena.mat,1434,1e-06,143400,8142,1042,1590,9.85474617070906e-07,True,2.59470111,14311.013941716208,48962,1.108786610878661
gridgena.mat,1434,1e-06,143400,13876,1059,1615,9.50073133314628e-07,True,2.62600451,14311.01394171646,48962,1.1262203626220362
gridgena.mat,1434,1e-06,143400,19075,629,1673,9.625098367694255e-07,True,2.740742654,14311.013941716337,48962,1.1666666666666667
gridgena.mat,1434,1e-06,143400,42542,977,1595,9.934663737405082e-07,True,2.610834697,14311.013941716461,48962,1.112273361227336
gridgena.mat,1434,1e-06,143400,45321,662,1658,9.708756910225687e-07,True,2.679426037,14311.013941716461,48962,1.1562064156206415
gridgena.mat,1434,1e-06,143400,36125,749,1644,9.828978196894467e-07,True,2.681151769,14311.01394171646,48962,1.1464435146443515
gridgena.mat,1434,1e-06,143400,9152,1314,1528,9.833536707799027e-07,True,2.586619232,14311.013941716457,48962,1.0655509065550905
gridgena.mat,1434,1e-06,143400,31769,572,1667,9.341746153071207e-07,True,2.739409652,14311.013941716208,48962,1.1624825662482565
gridgena.mat,1434,1e-06,143400,6445,795,1603,9.631292766820799e-07,True,2.62988492,14311.013941716332,48962,1.1178521617852162
gridgena.mat,1434,1e-06,143400,21502,1040,1582,9.847848272849353e-07,True,2.622540923,14311.013941716394,48962,1.103207810320781
gridgena.mat,1434,1e-06,143400,31744,573,1651,9.676625451260078e-07,True,2.719574544,14311.013941716461,48962,1.1513249651324966
gridgena.mat,1434,1e-06,143400,6274,663,1677,9.802578490321373e-07,True,2.746694581,14311.013941715953,48962,1.1694560669456067
gridgena.mat,1434,1e-06,143400,27291,691,1690,9.330557266530379e-07,True,2.770129203,14311.013941716208,48962,1.1785216178521618
gridgena.mat,1434,1e-06,143400,43455,201,1629,9.597184146616161e-07,True,2.662484259,14311.013941716208,48962,1.1359832635983265
gridgena.mat,1434,1e-06,143400,8075,61,1526,9.241857699877673e-07,True,2.606734409,14311.013941716335,48962,1.0641562064156207
gridgena.mat,1434,1e-06,143400,11815,848,1583,9.693541196966758e-07,True,2.598305723,14311.01394171633,48962,1.1039051603905161
gridgena.mat,1434,1e-06,143400,48829,831,1525,9.237848622951994e-07,True,2.515284038,7838.530477072912,48962,1.0634588563458856
gridgena.mat,1434,1e-06,143400,42514,261,1680,9.91766633170371e-07,True,2.779397191,14311.013941716208,48962,1.1715481171548117
gridgena.mat,1434,1e-06,143400,34979,702,1646,9.617832341844452e-07,True,2.697197594,14311.013941716461,48962,1.1478382147838215
gridgena.mat,1434,1e-06,143400,26442,28,1469,9.979383763976605e-07,True,2.4494656,14311.013941716337,48962,1.0244072524407253
gridgena.mat,1434,1e-06,143400,23193,886,1566,9.953620305338776e-07,True,2.574176015,14311.013941716208,48962,1.0920502092050208
