mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_rows,slowdown
bmw7st_1.mat,597,1e-06,59700,134605,240,1796,9.83201715263124e-07,True,26.938239169,421834.3917561751,141347,3.0083752093802345
bmw7st_1.mat,597,1e-06,59700,83842,388,921,9.99354632686615e-07,True,13.83430285,86727.97812314016,141347,1.5427135678391959
bmw7st_1.mat,597,1e-06,59700,99527,33,520,9.343717611498301e-07,True,7.859861096,559813.4847036565,141347,0.8710217755443886
bmw7st_1.mat,597,1e-06,59700,133321,70,1688,8.449028767638307e-07,True,25.344826623,501730.79493289394,141347,2.8274706867671693
bmw7st_1.mat,597,1e-06,59700,16112,335,3105,9.954016170620406e-07,True,46.600888378,671749.9994243268,141347,5.201005025125628
bmw7st_1.mat,597,1e-06,59700,15196,446,2507,9.996032736819168e-07,True,37.647819273,1106399.454985171,141347,4.199329983249581
bmw7st_1.mat,597,1e-06,59700,59082,552,889,9.96335953888784e-07,True,13.37756304,352293.65415795817,141347,1.4891122278056952
bmw7st_1.mat,597,1e-06,59700,70944,9,219,9.295860972690077e-07,True,3.358344594,323433.5258396686,141347,0.36683417085427134
bmw7st_1.mat,597,1e-06,59700,17634,491,1985,9.984445246139574e-07,True,29.814855803,706816.2746116208,141347,3.324958123953099
bmw7st_1.mat,597,1e-06,59700,7030,538,839,9.96836132183399e-07,True,12.620280515,275059.34252281464,141347,1.4053601340033501
bmw7st_1.mat,597,1e-06,59700,25470,569,1036,9.971839065622366e-07,True,15.588555483,349557.1676664624,141347,1.7353433835845895
bmw7st_1.mat,597,1e-06,59700,90545,244,2102,9.914879509981668e-07,True,31.524220717,327533.12494081125,141347,3.5209380234505865
bmw7st_1.mat,597,1e-06,59700,50989,144,2598,9.918261497810436e-07,True,39.022320041,322771.02700840705,141347,4.351758793969849
bmw7st_1.mat,597,1e-06,59700,36775,267,1493,9.861990699019369e-07,True,22.610132933,428354.12891976506,141347,2.5008375209380236
bmw7st_1.mat,597,1e-06,59700,114629,539,665,9.97209709170096e-07,True,10.264678032,196709.03021951308,141347,1.1139028475711892
bmw7st_1.mat,597,1e-06,59700,4994,24,610,9.910753778931925e-07,True,9.214619159,2596838.2206413234,141347,1.0217755443886096
bmw7st_1.mat,597,1e-06,59700,109075,148,2115,9.411101395570378e-07,True,31.760811657,346064.13022780523,141347,3.542713567839196
bmw7st_1.mat,597,1e-06,59700,34723,39,714,9.85765118193495e-07,True,10.758767213,313006.7479770653,141347,1.1959798994974875
bmw7st_1.mat,597,1e-06,59700,37218,432,1570,9.985868623749222e-07,True,23.579655383,1595735.7551853934,141347,2.629815745393635
bmw7st_1.mat,597,1e-06,59700,44857,204,1611,9.734296306260384e-07,True,24.16584202,99468.57066364457,141347,2.698492462311558
bmw7st_1.mat,597,1e-06,59700,101025,567,858,9.955433205439807e-07,True,12.900715224,209532.9716795026,141347,1.4371859296482412
bmw7st_1.mat,597,1e-06,59700,98728,250,885,9.983705542567244e-07,True,13.299831935,194548.32887035195,141347,1.4824120603015076
bmw7st_1.mat,597,1e-06,59700,124849,89,462,9.694430082355623e-07,True,6.978278592,1096353.4869575247,141347,0.7738693467336684
bmw7st_1.mat,597,1e-06,59700,137177,127,1300,9.613711177209465e-07,True,19.539992023,335958.9581342702,141347,2.1775544388609713
bmw7st_1.mat,597,1e-06,59700,118344,197,4047,9.820640411573414e-07,True,60.705532016,1948271.647468725,141347,6.778894472361809
bmw7st_1.mat,597,1e-06,59700,66774,7,107,9.783220987394533e-07,True,1.658825945,475363.240920266,141347,0.17922948073701842
